Raymond ran up on one side of the donkey_ and taking hold of his head_ * him.,stopped,gleamed,shelving,assembled
Sidney_ who was a few steps behind_ saw the movement and cried a warning to his brother_ who leaped back in * to avoid the thrust.,time,setting,unencumbered,exert
\"Oh_ no_ you don’t!\" cried Raymond_ and whipping out his revolver he * the man with it.,covered,dog,nice,bazaars
The fellow stood_ without flinching_ * them with gleaming eyes while Sidney removed the blankets and cloaks from the donkey’s back.,watching,minute,crackerjack,yourself
\"Now_ go on_\" ordered Raymond_ * up the trail.,motioning,indicate,bandage,waste
The man sulkily took charge of his donkey_ and drove the animal along * once looking back.,without,curiously,let,palatable
\"Gracious! It makes me shiver * to think of hiking over those mountains without any blankets.\" And Raymond gazed off at the Caucasus_ whose crests shone white in the clear morning air.,just,tramp,word,fair
\"I wish there was a * breakfast ready for us_\" said Raymond_ as they started down the mountain.,good,spelling,heavily,unobstructed
The long night’s rest_ after food and drink_ had made the boys feel so fine that they already had little to remind them * their trying experience of the previous two days.,of,fresh,descent,appetizing
They went down the mountain at a swinging gait_ and as they approached the bottom_ Raymond’s mind reverted with longing to the subject * rabbit.,of,drop,numerous,scared
Raymond passed his blanket roll over to Sidney_ who * down on a rock to give his brother time to get ahead.,sat,transitory,indebted,bearing
The boy proceeded cautiously down the slope with his revolver held ready_ but rabbits were_ *_ either very scarce or very shy_ for none appeared.,apparently,doesnt,conversation,lifted
The boys clambered down the * and trudged through the sand to their camping-place_ Raymond grumbling as they went.,rocks,peace,exposing,succession
They reached the little ravine_ and there_ just inside the entrance_ sat * big gray rabbit!,a,feared,circle,tight
Raymond threw up his revolver_ and bringing it down_ fired as it came * a level.,to,having,clubbing,precisely
It was done in an instant_ without apparent preparation_ and yet there * the sand with the greater part of its head missing_ lay the rabbit.,on,papers,tiptoed,stars
\"You are * a crackerjack with the gun_ Ray_\" exclaimed Sidney admiringly.,certainly,hides,date,sharpened
While Raymond was dressing the game Sidney gathered an armful of bits of wood and brush_ and carrying the fuel up * the little ravine_ he built a fire in an angle where it could not be seen from the cañon.,into,whistled,laying,looked
He fed the blaze until_ by the time Raymond had the rabbit cleaned and quartered_ there was * thick bed of coals.,a,volumes,around,belongings
Then the boys sharpened sticks * holding the pieces of meat over the coals roasted them beautifully.,and,fine,faced,dense
The meal that followed_ Raymond * was fit to be served on Olympus.,declared,mania,fear,seasoning
It would_ perhaps_ have been improved with a little salt_ for the * had forgotten to supply themselves with that desirable condiment.,boys,whence,from,pushing
But the delicious roast meat was so much more savory than anything they had eaten for days_ and so much * than they expected to have_ that it seemed absolutely perfect.,better,real,summoned,injured
Besides * an ample breakfast_ there was enough meat left for another meal_ and that they packed in the knapsacks with the bread and cheese.,furnishing,scrub,work,turning
By the time breakfast was concluded the day was far advanced toward *_ and the boys hastened on their way.,noon,let,suspiciously,rate
The trail up the cañon_ though the * was very sandy_ was sufficiently plain to leave the travelers in no doubt.,bottom,swallow,cloth,handrail
After two or three miles_ too_ where the cañon became narrow and rocky_ the trail turned to the right up the mountain_ and there_ on the harder ground_ it was * beaten.,well,risen,swam,even
To * inexperienced traveler it would have seemed that the traffic must be very considerable to maintain so well-defined a road.,the,ice,connected,tributary
The boys_ however_ were familiar with a land of scanty rainfall and * that in such a dry region tracks are obliterated very slowly.,knew,seeing,waving,traveler
So they were not uneasy about meeting people_ for they * that they might possibly travel two or three days and see no one.,knew,region,reaching,terrific
If they might only be allowed to place a reasonably safe distance between themselves and the village * they had had such an unpleasant adventure_ they would rather meet people than not.,where,moistened,too,lead
The road plunged at once into * mountains_ more difficult than the boys had ever seen before.,difficult,moving,cases,ought
They * not know that the region is called the \"Russian Alps_\" and that it furnishes scenery which is grander and more magnificent than that in the true Alps.,did,telegraph,terminal,longingly
The road would * up out of a cañon for two or three thousand feet by a series of zigzags over a lofty divide_ and descend by another switchback into a similar cañon on the other side.,climb,advancing,rippling,become
The cañons were narrow_ *_ and gloomy_ and were crowded so closely together that there was absolutely no level ground between.,deep,considered,vessel,papers
From * summit of any high divide the boys looked off both ways and saw only a confused jumble of mountains and ravines_ picked out by occasional salient peaks.,the,saddles,spray,streets
Sometimes there * a descent of not more than a mile in a direct line_ and yet the road was so tortuous that half a day of strenuous walking was required to reach the bottom.,was,floundered,eight,burn
On the sides * the cañons were perched villages_ curious collections of rough rock houses_ always above the bottom of the cañon_ and often far above_ away out of reach_ except by an hour of hard climbing.,of,asking,information,need
As the * advanced into the mountains the villages were situated at greater heights_ and were more difficult of access.,boys,bright,bow,pier
For many hundreds of years the great Caucasian Range was a harbor of refuge * oppressed people of various nationalities.,for,halfway,roast,want
Greek and Roman deserters from the armies of Alexander the Great and Pompey fled to its *; Mongols found asylum there_ and Arabs_ Jews_ and later_ Armenians.,fastnesses,inclosure,motioned,set
All these peoples_ to * their security_ built their habitations in inaccessible places.,insure,mans,solve,bother
That they * well was shown by the way in which they held out against both Turks and Persians.,planned,mounted,grasped,meet
Though the boys walked as rapidly as possible in their anxiety to get away from the village where they had been imprisoned_ night came while they were still up * the top of the first high divide which they had climbed after leaving the cañon.,on,flame,presently,money
Away behind_ and far below them_ was * slope where they knew the village lay_ though at that distance they could not make out the houses.,the,willing,rays,removed
The boys saw that they would be obliged to pass the night on the summit_ for while it was still light where they were_ down * the cañon into which the trail descended it was already dark.,in,fortunate,genuine,dont
They looked about * found a place where two or three great rocks formed a protected angle_ and there they prepared to make their beds.,and,blinding,willing,seeing
That performance was very simple_ consisting only of picking the loose stones from a space large enough for them to * down.,lie,cut,trod,seemingly
Then Sidney took their supper out * the knapsacks.,of,covered,watched,burdened
\"I don’t * any here.\" And Sidney peered into the knapsack.,find,interminable,prisoner,tilting
\"What boneheads we are_ Sid_ and I * hardly moistened through after that other dry spell.\" And Raymond groaned dismally.,was,interesting,expedited,tight
\"It’s a dry supper_ that’s sure_\" * Raymond.,said,desire,rag,perform
\"Oh_ well_ we’ll forget all about it once we’re asleep_ and we can hike down to the next stream as soon as it’s light.\" And Sidney spread the meat_ bread_ and cheese out on the ground * them.,before,our,rose,bony
The roast rabbit was savory enough to assist the consumption of a little dry bread_ and the * of water did not prevent the boys from going to sleep almost as soon as they lay down.,lack,says,advice,beds
Early to bed_ the old * truthfully says_ is early to rise_ and the boys were awake before the sun had touched the peaks around them_ and while the cañons were still in dense shadow.,jingle,drenching,slush,lights
It * only a minute or two for the travelers to roll up their blankets and start on their hike down into the next ravine.,required,gripped,explained,own
At its bottom was a little stream that seemed_ * the thirsty boys_ to be flowing nectar.,to,before,imagine,traversing
In the afternoon of that day they observed a village_ the first one_ but as it was perched up * the side of the ravine_ and they happened at that time to be in the bottom_ they passed stealthily_ and thought themselves fortunate to get by.,on,tripped,crouching,uninteresting
An hour or two later_ when they found that the trail was leaving the cañon to climb another mountain_ they camped right there by the stream_ determined not to * surprised by another dry camp.,be,proposal,burned,laughter
To build the bridges logs were projected a few feet from one side_ being held in place by an abutment of rocks * was built about them and in which they were bedded.,which,resistance,irregular,across
Above those logs were laid other longer ones which projected a few feet farther_ and were lashed to * lower ones by leather thongs_ secured at the inner end by the rock abutment.,the,expedited,one,southern
That was repeated until from each side extended a span so far out that finally the intervening space could be covered * a length of poles.,by,amounted,steaks,bed
Then a hand-rail * placed along each side_ and the result was a rude but stable and safe suspension bridge.,was,devices,navigating,dingy
The bridges were a never-failing source of interest and * to the boys.,wonder,torn,fix,pushed
Each one that they crossed seemed quite as remarkable as the first one had appeared_ and they always * to look in admiration.,stopped,knowledge,requiring,aboard
Days afterward_ in Batum_ when they were describing their mountain journey * an English-speaking Russian_ they were told that in all the mountain region the building of bridges was so difficult that the destruction of one was punished by death.,to,gray,covers,report
Raymond shot another rabbit_ which * out their scanty stock of bread and cheese for a couple of days.,eked,expert,remained,stumbled
Then_ * the food was almost gone_ they decided they must stop at the first village they came to.,as,surging,widely,same
That they found situated high on * mountain-side.,a,altogether,enable,snug
Though * had sighted the houses early in the afternoon_ the climb up to them was so steep and so long that night was closing in when they arrived.,they,black,portions,strokes
That village_ like the one from which they had escaped_ was built in terraces on a mountain slope_ but it was much steeper_ *_ than the first village.,even,strifebroken,has,lain
The road went up in front of the lower tier of *_ where were standing several men_ who_ apparently_ had been watching the boys’ approach.,houses,boots,after,accent
Sidney selected the most important-looking of the group * tendered him their passport_ with an inquiry for accommodation for the night.,and,stared,question,crawled
The * received the paper_ examined it curiously_ and then passed it on to another near him.,man,vigorous,before,final
It went around the circle_ and was the subject of an animated conversation_ * back in the end to Sidney_ with_ however_ no intelligible comment.,coming,breathless,traveler,south
\"Can you tell * where we will find supper and lodging?\" Sidney asked.,us,gathering,show,destruction
\"We’ll have to use pantomine_ the way Ramon * to with the Tarahumaras. Let’s see what I can do.\" And Raymond made the motion of putting something into his mouth_ at the same time working his jaws vigorously.,used,in,wandering,shocked
The man laughed_ * did all the others.,as,evading,rug,increasing
The number present had been increased by many who * curious to see the strangers_ and laughter and joking remarks extended through the crowd.,were,hoped,prisoner,another
Raymond’s * grew very red.,face,uniformly,silver,buckled
It was apparent that they did understand_ for the man who had been addressed * to the boys to follow him_ and proceeded to a near-by house.,beckoned,origins,surface,rode
As they were about to enter_ something over the door caught Raymond’s eye_ and he * and stared incredulously.,stopped,shrubs,borders,assemblage
\"Goodness! Sid_ look over the door!\" * exclaimed.,he,bitter,wrench,series
On the lintel * tacked the bony skeletons of two human hands.,were,separate,picking,obtained
The room that they entered had a floor that was earth mixed with chopped straw packed down hard * smooth.,and,was,discouraged,wooded
It was quite dark_ being lighted only by the door and two small portholes of windows that * neither sash nor glass.,had,cheap,snapped,accommodation
Supper_ which consisted of a kettle of stewed *_ was just ready_ and was placed on the floor in the center of the room.,mutton,wild,unaccustomed,buy
The family gathered about the kettle_ each person provided * a sharp stick with which he fished out fragments of meat.,with,groves,pass,try
They also dipped pieces of black * in the broth_ and soaked them before they were eaten.,bread,wolf,horses,removed
The boys were given sticks and helped themselves as the others did_ * the stew extremely savory.,finding,first,exposed,would
When supper was finished there was the sound of a fife outside_ and the family all got up and went out_ * by the boys.,followed,name,exclaimed,couples
They found a large gathering of people_ with * placed around on the buildings for light.,torches,performance,clambered,ample
The fife was playing shrilly_ and as * drum began to mark time_ a man stepped out into a space that had been left in the center.,a,amusement,sensation,accoutered
Then a woman from another * joined him and they danced in a stately fashion.,side,descend,healthy,timber
The fife and the drum vied with each other in the noise they *_ and frequently_ as the couple danced_ there was a fusillade of pistol shots_ fired by the spectators.,made,seconds,hung,release
Presently_ when those dancers had become weary_ they retired and their places were taken by others_ who danced in the same fashion_ * the same accompaniment of pistol shots added to the music of the fife and drum.,to,spread,topmost,approached
Besides the circle of people surrounding the dancers_ many others were perched on the flat-topped * of the near-by houses.,roofs,armies,hadnt,tear
It was well into the night before the dancing ceased * the people scattered to their homes.,and,fled,flowed,opposite
The boys went with their *_ who indicated some rugs on the floor where they might spread their beds.,host,desperate,flattopped,fact
The rugs were fine_ *_ and delightfully soft.,silky,events,uniformly,select
\"I’m afraid it would be pretty heavy to pack_ with the load we’ve already got_\" * Sidney doubtfully.,said,knowledge,resist,automobile
In the morning_ when the boys had eaten * wished to depart_ Sidney took a piece of bread_ and opening their knapsacks_ showed that they contained no food_ at the same time holding the bread up inquiringly.,and,spoken,south,tentatively
Their host understood at once that they wished to * food_ and brought two or three loaves of black bread.,buy,temerity,complete,interviewed
Then Sidney * four rubles out on his open hand_ motioning toward their beds to indicate that he wished to include that accommodation as well as the food.,held,beseechingly,soap,thinking
The man took * rubles from the four_ and bowed in assent.,two,swim,ladder,fumbled
The man considered for a few moments_ and held a short consultation * his wife_ after which he extended his hands with the fingers all open.,with,nervous,noticed,attract
\"He means * rubles_ Sid_\" said Raymond.,ten,enabled,sights,roar
\"It certainly is_ and I guess we’d better take *.\" Whereupon Sidney nodded in affirmation and took out his purse for the money.,it,huddled,connecting,harder
When the boys started out they were obliged to drop * to the bottom of the cañon again to pick up the trail.,down,medicine,mark,insure
Then began the really difficult * of their mountain journey.,part,burned,seem,strained
For several days they climbed steep slopes by endless zigzags_ * trod the edges of dizzy precipices.,or,socially,scrubbing,progress
The cañons were deep_ dark_ and narrow_ and occurred one right * another_ with no intervening level ground.,after,thick,same,jiminy
The boys were * either straining forward to toil up a precipitous ascent_ or holding back to keep from pitching down another.,always,constant,answer,kettle
And always when they opened * bed under some sheltering rock they were at a higher elevation than on the previous night.,their,separated,walk,unroll
That meant_ as a general thing_ that each camp was colder than * preceding one.,the,sinking,expected,oil
The camps soon became very cold indeed_ and the boys were obliged each night to seek * spot that was protected from the biting winds that raced and surged from the crests above.,a,traversed,welcome,mine
As soon as the sun was gone_ the cold air descended from the summits to take the place * the layers that rose from the rocks which had been warmed during the day.,of,shipped,suction,killed
The lower portions of the range had been destitute of trees_ but between that section and the heights that were above the timber line * a zone where a little timber grew.,was,thirst,news,really
When the boys * that belt they also ran into clouds and drizzling mists.,reached,endured,receptacle,present
One day the weather had been threatening * damp_ but not actually raining.,and,entrance,cloaks,pushing
Toward night_ however_ the clouds thickened and descended * genuine rain.,in,inexperienced,awfully,worn
The boys saw that * would soon be soaked through_ their beds as well as their clothes.,they,slowly,planking,attack
That would mean a night of misery_ so * hunted for a spot that was sheltered from the storm.,they,theyre,stand,grasp
In the face of the ledge * a narrow fissure which was just wide enough_ with some squeezing_ to admit the boys.,was,wild,raising,globes
Once inside_ however_ * opening proved to be a good-sized cave.,the,simple,manage,bow
The ceiling * high enough for the boys to stand upright_ and there was plenty of room for them to spread their beds comfortably.,was,slipped,clear,overwhelmed
Moreover_ it was absolutely dry_ and there was a thick coating of fine soil * the floor which would make a soft bed.,on,empty,difficult,stage
\"This is swell_ Sid_\" exclaimed Raymond_ when * were inside.,they,evening,quieted,horizon
Raymond had succeeded in keeping them * with small game.,supplied,pursuer,motioning,dripped
The day before he * shot two fine grouse_ and there was still some of that meat.,had,conversation,light,breathlessly
The boys ate their cold supper and spread their beds before it became dark_ then sat in the * talking.,gloom,maintained,rushed,fallen
Night fell rapidly_ and with the heavy downpour of rain * soon became very dark.,it,hadnt,glowing,charms
The boys were just about to roll up in their blankets for the night when they heard * noises outside.,strange,masts,awkward,helplessly
There was * low_ muttered grumbling_ mingled with a strange whimpering.,a,sufficiency,seldom,imagine
The boys sat *_ listening intently.,breathless,trembled,hard,desperate
At first they thought it * be some large animal_ though they had seen no animals larger than rabbits.,must,none,prophet,ornamental
In a moment_ however_ the voice whimpered complainingly_ and the boys thought * was surely a person in distress.,it,two,closed,abundant
The storm was turning colder_ and the rain and * were coming down in such volumes that any one caught in it_ perhaps insufficiently clothed_ would suffer greatly.,sleet,outside,conference,waylay
Raymond was about to step to the opening and call out that there was shelter near_ * the whimpering ceased and the growling began again_ in a heavier_ gruffer tone than at first.,when,villages,beauty,temerity
It was plain that it could not be a human being that made such noises_ and it seemed * the frightened boys that it must be a very large animal.,to,resistless,starlit,yielding
\"What * it be_ Sid?\" whispered Raymond.,can,line,goodsized,clubbing
\"The animal that’s growling like that is bigger than * wolf_\" declared Raymond.,a,trod,agreed,gloom
The growling and muttering continued_ and * drew nearer.,steadily,seized,responded,depart
The cave * grown much colder_ they thought_ and their teeth chattered.,had,dear,twelve,emptied
Suddenly the noises * and there was a dreadful silence.,ceased,happier,mines,square
The rain was still pouring outside_ with a steady roar on the rocks_ but the boys * not notice that_ and it seemed to them that all sounds had stopped.,did,rise,endless,simply
Silently the two sat in suspense_ wondering what would happen_ whether they would suddenly * conscious of an animal in the cave with them.,be,short—so,collected,long
Then they * that the entrance was so small that no large animal could pass through_ at least not quickly.,reflected,launched,piece,fiery
They * gazing intently toward the opening_ though the darkness was so dense that not even its outline could be distinguished.,were,troops,ample,realize
As they sat_ rigid_ they realized with a shock that they were looking at two small balls of * which must be just outside the opening.,fire,knit,churned,trains
The fiery globes remained stationary_ and colder shivers ran * the boys’ spines.,along,peaks,crossed,unpalatable
\"What * it be_ Sid?\" And Raymond’s voice trembled.,can,effectively,uneventfully,sending
As * gazed_ the glowing orbs rose slowly to about the height of a man_ where they again remained stationary.,they,fiftyfive,vessels,chopped
There was a rock wall a short distance in front * the cave so that no sky-line could be visible from the entrance.,of,rivers,first,muttered
Consequently_ in the pitch darkness there was not the slightest suggestion * a form that could be distinguished.,of,probable,voice,prepared
It was as though the luminous points had raised * of any agency.,independent,paragraph,salty,couldnt
Sidney’s warning was too late_ * as he spoke Raymond fired.,for,days,creating,descended
The glowing balls wavered_ rapidly disappearing * reappearing several times_ then became extinguished.,and,consultation,ate,pangs
At the * time there was the sound of scratching and straining_ with groaning and grunting.,same,breaking,crossing,fifteen
Then there was * cough or two and all was quiet.,a,aspect,match,banks
The boys waited with their hearts in their throats_ expecting an attack * some sort of formidable animal.,from,grating,drum,aboard
\"You certainly * him_ Ray_\" said Sidney.,hit,unencumbered,train,nostrils
\"I * it up_\" said Sidney.,give,number,determined,planned
The match burned dimly and the * strained their eyes to solve the mystery held by the darkness.,boys,squeezing,forehead,hung
Then the blaze flared up brightly_ * there_ erect in the entrance_ loomed a huge bulk which the boys could not see well enough to identify.,and,satisfied,endure,sea
Raymond smothered an exclamation when he saw it_ but before either of them could determine what it was_ the light died down and they were * left in darkness.,again,section,telegraph,flew
The monster had seemed to be just crowding through the opening_ which he completely filled_ and the apparition had appeared so lifelike that the * expected an immediate onslaught.,boys,reality,call,stepped
They were appalled by the size of the intruder_ and in their * quarters only one result seemed possible.,cramped,entering,head,manipulating
Still there * no advance by the strange animal_ and the silence was still profound.,was,dove,noon,meet
The anxious boys thought the blaze would never stop sputtering * burn clear and bright.,and,saving,lying,piling
When it did_ Raymond held it up as close as he dared and saw a great bear standing erect on his hind legs_ apparently wedged tightly in * opening.,the,menu,tiresome,recovered
The animal’s head lay over to one side against the rock_ and blood dripped * the jaws.,from,bearing,truthfully,safety
In less than a minute the boys had pulled off their shoes and crawled into their blankets_ and in another minute they * asleep.,were,incredible,fire,tenaciously
Their excited_ turbulent life of the previous few weeks_ and the * fatigue they underwent at times_ had put them in good training to sleep promptly.,great,solve,sapped,smothering
An opportunity was all * needed_ and they immediately became oblivious to all their worries.,they,matter,wrench,refused
When * boys woke in the morning and saw the light peering around the huge form that was still jammed in the entrance_ the sight was rather startling.,the,thrown,temperature,source
A moment’s reflection_ however_ recalled the events * the previous evening_ and alarm became curiosity.,of,jerk,exhibition,paper
They found that the bear would undoubtedly have succeeded in passing the entrance had he not been killed in the nick * time.,of,fleecy,shoulders,covetously
While his body was a tight fit in the opening_ * was really held upright_ after the fatal shot_ mainly by projections of the unequal rocky sides.,it,chances,asleep,below
He was_ however_ quite as big as he had appeared in the * light.,dim,fill,our,margin
The boys pushed and lifted on * carcass until they succeeded in crowding it out sufficiently to let it fall to the ground_ where it lay just outside the entrance.,the,vied,seated,fusillade
\"Yes_ but * didn’t get inside_ thanks to this little pet of mine.\" And Raymond patted his revolver approvingly.,he,provender,hesitated,maintain
\"That * be swell!\" agreed Raymond.,will,outdistance,receipt,issued
Sidney found it was not easy to put an edge on a knife * only a piece of rock for a whetstone.,with,dare,towering,frozen
The beast’s hide_ *_ was extremely tough.,too,place,qui,ladder
He finally_ however_ succeeded in laying the skin back enough to cut two or * fine steaks.,three,obsequious,suns,rested
The rain had ceased * the night_ and morning had come clear and cold.,in,suggested,combat,sailor
While Sidney was struggling with the meat_ Raymond gathered * and built a fire.,wood,fierce,elbow,region
By the time the steaks were ready there was a fine * of coals to broil them_ and the boys were soon eating a savory breakfast.,bed,muttering,climate,bolster
\"It’s a shame to leave that fine pelt *_\" said Raymond_ looking from the steak he was consuming over to its source.,here,prayers,also,uniform
It had taken * boys a good while to prepare the steaks and cook them_ so by the time they had finished their breakfast it was later than they usually took the road.,the,saying,moraine,thought
They hurried off_ therefore_ with a last * look at the fine skin which they were obliged to leave behind.,regretful,employed,splashing,luxury
The elevation had been rapidly increasing and * mountains had become rockier and more precipitous.,the,heels,faint,advance
The sleet which fell the night they were * the cave was the first frozen rain they had encountered_ but the snow-covered heights had even before that sometimes seemed very near.,in,avoiding,ideal,peaks
The night after the boys’ adventure with the bear * very cold and they searched for another cave_ but unsuccessfully.,was,melted,consideration,throat
They found_ however_ a crevice * the rocks that was large enough for them to crawl into.,in,stopping,eye,themselves
They could * lie down_ but they huddled up close together in their blankets and were warmer than they would have been outside.,not,packs,daylight,restlessly
The next night the boys found shelter in the * village of Bezheeta_ which perched at an elevation of about nine thousand feet.,mountain,suggestions,travelingrugs,do
The warmth of * rude stone house in which they slept was very pleasant after the exposure of the previous nights.,the,boarded,warm,dizzy
Bezheeta is at * foot of the ultimate great ridge which forms the backbone of the Caucasus Range.,the,statement,rolls,attending
The snowy summits towered some three thousand feet above the village_ and appeared * the weary boys an almost insurmountable barrier.,to,like,animals,tossed
There was no dance that night as * had been at the other village where they stopped.,there,stimulus,bandits,loosen
The night air was too frosty for such an * function.,outdoor,struggling,trumpet,passing
Consequently the boys were allowed * get to sleep early_ and were up correspondingly early in the morning.,to,plan,anchor,prostrate
That enabled them to start out * their last climb long before the sun appeared over the mountain crests.,on,quartered,sighed,crevice
The trail went up the steep ascent by a switchback which crossed_ back and forth_ the bed of a foaming * that came down from a glacier above.,stream,either,stones,fire
At first the walking was good_ over hard rock_ but presently they reached *_ and tramped for a time through half-frozen slush.,snow,befuddled,decreased,fun
That greatly increased the * necessary to climb the steep trail.,effort,put,coldest,ripening
The boys slipped and slid_ and it sometimes seemed to them that they hardly advanced * all.,at,yards,held,secure
Their * became soaked and cold_ and altogether they felt very miserable and discouraged.,feet,restlessly,retarded,skull
Then gradually * slush underfoot became firmer and changed to old snow that was packed and frozen hard.,the,laden,aid,decorative
Finally the noise of the torrent *; that_ too_ was frozen.,ceased,intervening,great,flotsam
Still_ *_ up_ the boys toiled_ their packs growing heavier and their breath shorter.,up,kill,purchased,mingled
As the * advanced_ clouds gathered about the summits_ and from these masses snow-squalls swept down across the ravines and ridges.,day,dry,habitations,ordered
Several * these surging gusts enveloped the boys.,of,mishap,fathom,orchards
At first the flurries of snow were light and rather * than otherwise_ but as the boys gained in altitude the storms increased in density and in severity.,fun,eked,bad,impatience
Finally_ when * came they did not try to breast it_ but stopped_ in the shelter of some rock if possible_ till it passed.,one,exclaimed,enable,your
Occasionally there was a heavy noise like * thunder that echoed from cliff to cliff.,rolling,moreover,monster,hearts
The boys thought it very strange that there should be thunder with what was_ * effect_ a midwinter storm.,in,below,hat,worked
Also there was no lightning_ only the reverberating noise_ but they could think of no other *_ and accepted the thunder theory as the only one.,cause,wheeled,thud,point
Then the perplexing question was solved in * startling manner.,a,regretful,massed,second
The boys were toiling up the steep side of a ravine_ with the slopes above them * nearly perpendicular than where they were.,more,guided,meet,their
A storm_ which * to be heavier than any previous one_ passed along the mountain_ extending beyond the boys_ and nearly smothering them in swirling snow.,appeared,flattened,cheers,know
When the gust had gone by_ just as they were able to see once more_ there was a * directly above them.,roar,because,south,wholly
They looked up and saw what appeared to be the whole mountain-side * down upon them.,sweeping,prevailed,they,sunk
The boys ran back on * trail to the first angle_ then plunged off into the snow_ floundering along in frantic haste.,the,forcibly,bed,continued
They had time_ however_ to take only * few steps when the great mass of snow was upon them.,a,bodies,matter,tying
With it were carried rocks and brush_ whatever the torrent had been able to tear * the mountain.,from,foothills,larger,afford
When the boys saw that they could not escape_ and were about to be overwhelmed_ they seized hold of * small scrub tree that was growing from a cleft in the rock_ and hung on for life.,a,attracted,progress,surge
The great bulk_ coming down with such terrifying velocity_ reached them and piled over them_ but * with the resistless force they were braced to meet.,not,shelving,push,saw
The main body of the avalanche passed with a roar just beyond_ and plunged into the * below.,cañon,glanced,shorter,slid
The boys had paused in the edge of the torrent_ where its velocity was slight as compared with * of the center.,that,attain,typographical,itself
They crawled out of the snow that * them and looked at each other with wide eyes.,covered,remarks,cunning,ambitious
\"I can’t think of anything that could be worse than an avalanche_\" said Raymond as he looked * at the smooth path left by the cataclysm.,down,trod,bullet,meaning
The avalanche * descended diagonally across the course of the trail_ and had swept away a long reach of it_ leaving only a smooth stretch of snow_ with rocks sticking up here and there.,had,realization,gray,coffee
The portion of the trail that was left intact was visible away * on the mountain_ and the boys started for it_ across the expanse of trackless snow.,up,shipping,more,amusement
They were obliged to go very carefully to prevent slipping and sliding down the * incline.,smooth,locking,early,report
Their progress_ therefore_ seemed to them distressingly slow_ but they plodded on persistently in * great desire to reach the summit.,their,soap,variety,mortar
Both were filled with a dread of being caught in * avalanche_ an encounter that might not result so fortunately as the first one had done.,another,peering,placid,easily
At last * boys reached the unbroken trail across the path of the avalanche.,the,profound,raising,crevice
While the road there had not been * by the slide_ the storms that were increasing with the increase of height had nearly buried it in snow.,disturbed,puffing,dinner,rude
Sometimes for many yards it was entirely obliterated_ and there the progress of the travelers was still more * and slow.,painful,swirling,had,citadel
In such places they * through the soft snow_ at times sinking to the waist before striking the hard old snow beneath.,struggled,passengers,cause,child
It was only by * utmost care and the closest attention that the boys were able to keep the course of the trail.,the,checkerboard,frequently,hove
Frequently they lost * for a time_ and then had to stop and hunt carefully to find it again.,it,shattered,shelter,restore
They were in constant terror lest they drop into * unsuspected gulch_ or slip over the concealed edge of a ravine.,some,dread,rinds,securely
It was a heart-breaking struggle and a slow one_ and as they toiled * the difficulties increased.,upward,thongs,undertaking,hardly
Snow-squalls continued to sweep down from * summits and along the slopes_ swirling about the laboring boys and blinding them with the fine particles.,the,army,inefficient,significant
At such times they were * to stand still and wait for the fury of the gust to pass.,obliged,—and,incident,original
Then they reached the *_ which_ early in the day_ they had seen above them.,glacier,thread,swarming,shake
The trail went up to the terminal moraine of the glacier and disappeared_ * the boys assumed that it passed over the mass of broken rocks to the ice.,but,purchased,energy,petitions
So they climbed over the débris and up to the surface of the glacier_ which at that point * not very high.,was,surging,putting,draped
They * cautiously over the ice_ until suddenly they came to the edge of a crevice.,proceeded,sought,pounded,wait
So unexpectedly_ indeed_ that Raymond nearly plunged into it_ and * only saved by Sidney_ who grasped him and threw him back on the ice.,was,credit,type,sounded
\"I’ve had enough bear * this trip_\" declared Sidney_ as they turned back on their tracks.,for,fellows,province,atmosphere
The *_ on arriving again at the moraine_ after some search found that the trail turned to the right_ but was covered with fresh snow_ which was the cause of their missing it.,boys,department,camped,muffled
It followed along the side of the glacier for a distance_ * then over the ridge into a smaller ravine that was not filled with ice.,and,dangerous,space,bent
While the next ravine * not the bed of a glacier_ it contained very much more snow.,was,wall,iron,traffic
At the height to which the boys had reached by that time the storms during the day had been * frequent and more severe_ consequently there was a great deal of fresh snow_ which made traveling very much more difficult.,more,coffeepot,raft,easily
At first * trail climbed along well up on the left side of the ravine_ and in that exposed position it was not filled uniformly with soft snow.,the,preceded,consequently,however
In places the snow * failed to lodge_ or had been swept away by eddying gusts_ and those places came with sufficient frequency to mark the road for the travelers.,had,occasionally,destitute,sister
So_ usually_ while the boys * floundering through a deep deposit of fresh snow_ they were able to see_ ahead of them_ the trail where it passed over the old hard snow of former years.,were,bought,whisper,muttering
In that way they were enabled to keep the general direction of the *_ though they were sometimes off it_ in deeper snow than ever.,road,principal,supper,was
At such times when they left the trail_ they frequently plunged down into * snow that was above their waists_ and were obliged to make a desperate effort to get back on the hard foundation.,soft,make,settled,shoulders
Such traveling would have been sufficiently difficult if the * had been unencumbered_ and with the packs they were carrying it was extremely exhausting.,boys,hoped,attached,neverfailing
Once or twice_ when Raymond stepped off into loose snow_ he was obliged to wait for Sidney’s help before he could * back.,get,ploughed,conglomerate,logs
Sometimes_ when the boys sank down in that *_ they would loosen their blanket rolls_ and throw them up_ thus being enabled to crawl out without help.,way,guide,bearing,name
All that occupied * time_ besides taking the strength of the struggling boys_ and the sun sank behind the western peaks and they were still not out of that cañon.,much,actually,settling,penetrated
